,ndc9,filename,is_ref,is_front,ndc,splshape,splshape_text,splimprint,splcolor_text,rxstring,filepath
5326,931063,4369.jpg,FALSE,FALSE,93106301,C48345,OVAL,93;63,BLUE,sotalol hydrochloride 240 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931063/4369.jpg
5327,931063,3470.jpg,FALSE,FALSE,93106301,C48345,OVAL,93;63,BLUE,sotalol hydrochloride 240 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931063/3470.jpg
5328,931063,4054.jpg,FALSE,TRUE,93106301,C48345,OVAL,93;63,BLUE,sotalol hydrochloride 240 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931063/4054.jpg
5329,931063,2900.jpg,FALSE,TRUE,93106301,C48345,OVAL,93;63,BLUE,sotalol hydrochloride 240 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931063/2900.jpg
5330,931063,4996.jpg,FALSE,FALSE,93106301,C48345,OVAL,93;63,BLUE,sotalol hydrochloride 240 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931063/4996.jpg
5331,931063,3850.jpg,FALSE,TRUE,93106301,C48345,OVAL,93;63,BLUE,sotalol hydrochloride 240 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931063/3850.jpg
5332,933109,3389.jpg,FALSE,TRUE,93310953,C48336,CAPSULE,TEVA;3109,BROWN,amoxicillin 500 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933109/3389.jpg
5333,933109,4187.jpg,FALSE,TRUE,93310953,C48336,CAPSULE,TEVA;3109,BROWN,amoxicillin 500 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933109/4187.jpg
5334,933109,905.jpg,FALSE,FALSE,93310953,C48336,CAPSULE,TEVA;3109,BROWN,amoxicillin 500 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933109/905.jpg
5335,933109,4469.jpg,FALSE,TRUE,93310953,C48336,CAPSULE,TEVA;3109,BROWN,amoxicillin 500 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933109/4469.jpg
5336,933109,3828.jpg,FALSE,TRUE,93310953,C48336,CAPSULE,TEVA;3109,BROWN,amoxicillin 500 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933109/3828.jpg
5337,5550211,3362.jpg,FALSE,FALSE,555021110,C48345,OVAL,b;211;5,WHITE,norethindrone acetate 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550211/3362.jpg
5338,5550211,1820.jpg,FALSE,TRUE,555021110,C48345,OVAL,b;211;5,WHITE,norethindrone acetate 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550211/1820.jpg
5339,5550211,4772.jpg,FALSE,FALSE,555021110,C48345,OVAL,b;211;5,WHITE,norethindrone acetate 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550211/4772.jpg
5340,5550211,3140.jpg,FALSE,TRUE,555021110,C48345,OVAL,b;211;5,WHITE,norethindrone acetate 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550211/3140.jpg
5341,5550211,1553.jpg,FALSE,FALSE,555021110,C48345,OVAL,b;211;5,WHITE,norethindrone acetate 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550211/1553.jpg
5342,931015,367.jpg,FALSE,TRUE,93101501,C48345,OVAL,93;15,WHITE,nabumetone 500 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931015/367.jpg
5343,931015,1057.jpg,FALSE,FALSE,93101501,C48345,OVAL,93;15,WHITE,nabumetone 500 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931015/1057.jpg
5344,931015,2609.jpg,FALSE,TRUE,93101501,C48345,OVAL,93;15,WHITE,nabumetone 500 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931015/2609.jpg
5345,931015,3622.jpg,FALSE,FALSE,93101501,C48345,OVAL,93;15,WHITE,nabumetone 500 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931015/3622.jpg
5346,931015,1460.jpg,FALSE,TRUE,93101501,C48345,OVAL,93;15,WHITE,nabumetone 500 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931015/1460.jpg
5347,7811966,2444.jpg,FALSE,TRUE,781196601,C48348,ROUND,GG201,WHITE,furosemide 40 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/007811966/2444.jpg
5348,7811966,1852.jpg,FALSE,TRUE,781196601,C48348,ROUND,GG201,WHITE,furosemide 40 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/007811966/1852.jpg
5349,7811966,1255.jpg,FALSE,TRUE,781196601,C48348,ROUND,GG201,WHITE,furosemide 40 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/007811966/1255.jpg
5350,7811966,3108.jpg,FALSE,TRUE,781196601,C48348,ROUND,GG201,WHITE,furosemide 40 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/007811966/3108.jpg
5351,7811966,931.jpg,FALSE,TRUE,781196601,C48348,ROUND,GG201,WHITE,furosemide 40 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/007811966/931.jpg
5352,930083,2700.jpg,FALSE,TRUE,93008398,C48348,ROUND,93;83,WHITE,amlodipine 2.5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930083/2700.jpg
5353,930083,4717.jpg,FALSE,FALSE,93008398,C48348,ROUND,93;83,WHITE,amlodipine 2.5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930083/4717.jpg
5354,930083,453.jpg,FALSE,TRUE,93008398,C48348,ROUND,93;83,WHITE,amlodipine 2.5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930083/453.jpg
5355,930083,4492.jpg,FALSE,FALSE,93008398,C48348,ROUND,93;83,WHITE,amlodipine 2.5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930083/4492.jpg
5356,937368,2092.jpg,FALSE,TRUE,93736856,C48345,OVAL,93;7368,YELLOW,hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937368/2092.jpg
5357,937368,1654.jpg,FALSE,FALSE,93736856,C48345,OVAL,93;7368,YELLOW,hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937368/1654.jpg
5358,937368,4129.jpg,FALSE,FALSE,93736856,C48345,OVAL,93;7368,YELLOW,hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937368/4129.jpg
5359,937368,3017.jpg,FALSE,FALSE,93736856,C48345,OVAL,93;7368,YELLOW,hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937368/3017.jpg
5360,937368,1984.jpg,FALSE,FALSE,93736856,C48345,OVAL,93;7368,YELLOW,hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937368/1984.jpg
5361,512850063,3791.jpg,FALSE,FALSE,51285006390,C48348,ROUND,P;93,ORANGE,{15 (estradiol 1 MG / norgestimate 0.09 MG Oral Tablet) / 15 (estradiol 1 MG Oral Tablet) } Pack [Prefest 30 Day],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850063/3791.jpg
5362,512850063,2382.jpg,FALSE,TRUE,51285006390,C48348,ROUND,P;93,ORANGE,{15 (estradiol 1 MG / norgestimate 0.09 MG Oral Tablet) / 15 (estradiol 1 MG Oral Tablet) } Pack [Prefest 30 Day],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850063/2382.jpg
5363,512850063,2884.jpg,FALSE,FALSE,51285006390,C48348,ROUND,P;93,ORANGE,{15 (estradiol 1 MG / norgestimate 0.09 MG Oral Tablet) / 15 (estradiol 1 MG Oral Tablet) } Pack [Prefest 30 Day],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850063/2884.jpg
5364,512850063,61.jpg,FALSE,FALSE,51285006390,C48348,ROUND,P;93,ORANGE,{15 (estradiol 1 MG / norgestimate 0.09 MG Oral Tablet) / 15 (estradiol 1 MG Oral Tablet) } Pack [Prefest 30 Day],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850063/61.jpg
5365,512850063,2955.jpg,FALSE,FALSE,51285006390,C48348,ROUND,P;93,ORANGE,{15 (estradiol 1 MG / norgestimate 0.09 MG Oral Tablet) / 15 (estradiol 1 MG Oral Tablet) } Pack [Prefest 30 Day],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850063/2955.jpg
5366,512850063,4276.jpg,FALSE,TRUE,51285006390,C48348,ROUND,P;93,ORANGE,{15 (estradiol 1 MG / norgestimate 0.09 MG Oral Tablet) / 15 (estradiol 1 MG Oral Tablet) } Pack [Prefest 30 Day],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850063/4276.jpg
5367,512850063,4001.jpg,FALSE,TRUE,51285006390,C48348,ROUND,P;93,ORANGE,{15 (estradiol 1 MG / norgestimate 0.09 MG Oral Tablet) / 15 (estradiol 1 MG Oral Tablet) } Pack [Prefest 30 Day],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850063/4001.jpg
5368,512850063,3473.jpg,FALSE,FALSE,51285006390,C48348,ROUND,P;93,ORANGE,{15 (estradiol 1 MG / norgestimate 0.09 MG Oral Tablet) / 15 (estradiol 1 MG Oral Tablet) } Pack [Prefest 30 Day],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850063/3473.jpg
5369,3782675,1307.jpg,FALSE,FALSE,378267501,C48348,ROUND,M;37,BLUE,amitriptyline hydrochloride 75 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003782675/1307.jpg
5370,3782675,2744.jpg,FALSE,TRUE,378267501,C48348,ROUND,M;37,BLUE,amitriptyline hydrochloride 75 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003782675/2744.jpg
5371,3782675,1575.jpg,FALSE,TRUE,378267501,C48348,ROUND,M;37,BLUE,amitriptyline hydrochloride 75 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003782675/1575.jpg
5372,3782675,741.jpg,FALSE,TRUE,378267501,C48348,ROUND,M;37,BLUE,amitriptyline hydrochloride 75 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003782675/741.jpg
5373,935036,3203.jpg,FALSE,TRUE,93503601,C48348,ROUND,OP;707,WHITE,disulfiram 500 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935036/3203.jpg
5374,935036,2331.jpg,FALSE,TRUE,93503601,C48348,ROUND,OP;707,WHITE,disulfiram 500 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935036/2331.jpg
5375,935036,2483.jpg,FALSE,TRUE,93503601,C48348,ROUND,OP;707,WHITE,disulfiram 500 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935036/2483.jpg
5376,935036,618.jpg,FALSE,TRUE,93503601,C48348,ROUND,OP;707,WHITE,disulfiram 500 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935036/618.jpg
5377,935036,2557.jpg,FALSE,TRUE,93503601,C48348,ROUND,OP;707,WHITE,disulfiram 500 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935036/2557.jpg
5378,512850092,2508.jpg,FALSE,TRUE,51285009287,C48348,ROUND,b;556,YELLOW,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [LoSeasonique],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850092/2508.jpg
5379,512850092,4869.jpg,FALSE,TRUE,51285009287,C48348,ROUND,b;556,YELLOW,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [LoSeasonique],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850092/4869.jpg
5380,512850092,4506.jpg,FALSE,FALSE,51285009287,C48348,ROUND,b;556,YELLOW,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [LoSeasonique],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850092/4506.jpg
5381,512850092,4003.jpg,FALSE,FALSE,51285009287,C48348,ROUND,b;556,YELLOW,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [LoSeasonique],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850092/4003.jpg
5382,512850092,7.jpg,FALSE,FALSE,51285009287,C48348,ROUND,b;556,YELLOW,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [LoSeasonique],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850092/7.jpg
5383,512850092,2873.jpg,FALSE,FALSE,51285009287,C48348,ROUND,b;556,YELLOW,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [LoSeasonique],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850092/2873.jpg
5384,512850092,1740.jpg,FALSE,FALSE,51285009287,C48348,ROUND,b;556,YELLOW,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [LoSeasonique],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850092/1740.jpg
5385,512850092,0.jpg,FALSE,FALSE,51285009287,C48348,ROUND,b;556,YELLOW,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [LoSeasonique],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850092/0.jpg
5386,512850092,1924.jpg,FALSE,TRUE,51285009287,C48348,ROUND,b;556,YELLOW,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [LoSeasonique],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850092/1924.jpg
5387,512850092,3560.jpg,FALSE,TRUE,51285009287,C48348,ROUND,b;556,YELLOW,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [LoSeasonique],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850092/3560.jpg
5388,935172,565.jpg,FALSE,TRUE,93517220,C48350,SQUARE,93;5172,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935172/565.jpg
5389,935172,2312.jpg,FALSE,TRUE,93517220,C48350,SQUARE,93;5172,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935172/2312.jpg
5390,935172,4566.jpg,FALSE,FALSE,93517220,C48350,SQUARE,93;5172,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935172/4566.jpg
5391,935172,2020.jpg,FALSE,FALSE,93517220,C48350,SQUARE,93;5172,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935172/2020.jpg
5392,551110197,4982.jpg,FALSE,FALSE,55111019730,C48348,ROUND,RDY;197,BROWN,simvastatin 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/551110197/4982.jpg
5393,551110197,4733.jpg,FALSE,FALSE,55111019730,C48348,ROUND,RDY;197,BROWN,simvastatin 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/551110197/4733.jpg
5394,551110197,3848.jpg,FALSE,FALSE,55111019730,C48348,ROUND,RDY;197,BROWN,simvastatin 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/551110197/3848.jpg
5395,2282127,3155.jpg,FALSE,FALSE,228212710,C48348,ROUND,R127,ORANGE,clonidine hydrochloride 0.1 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/002282127/3155.jpg
5396,2282127,2877.jpg,FALSE,FALSE,228212710,C48348,ROUND,R127,ORANGE,clonidine hydrochloride 0.1 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/002282127/2877.jpg
5397,2282127,2006.jpg,FALSE,TRUE,228212710,C48348,ROUND,R127,ORANGE,clonidine hydrochloride 0.1 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/002282127/2006.jpg
5398,2282717,355.jpg,FALSE,FALSE,228271711,C48348,ROUND,R;717,YELLOW,24 HR Diclofenac Sodium 100 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/002282717/355.jpg
5399,2282717,2523.jpg,FALSE,TRUE,228271711,C48348,ROUND,R;717,YELLOW,24 HR Diclofenac Sodium 100 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/002282717/2523.jpg
5400,2282717,4515.jpg,FALSE,TRUE,228271711,C48348,ROUND,R;717,YELLOW,24 HR Diclofenac Sodium 100 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/002282717/4515.jpg
5401,2282717,3774.jpg,FALSE,FALSE,228271711,C48348,ROUND,R;717,YELLOW,24 HR Diclofenac Sodium 100 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/002282717/3774.jpg
5402,7811452,2403.jpg,FALSE,TRUE,781145201,C48348,ROUND,GG771,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/007811452/2403.jpg
5403,7811452,1040.jpg,FALSE,FALSE,781145201,C48348,ROUND,GG771,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/007811452/1040.jpg
5404,7811452,564.jpg,FALSE,FALSE,781145201,C48348,ROUND,GG771,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/007811452/564.jpg
5405,7811452,2096.jpg,FALSE,TRUE,781145201,C48348,ROUND,GG771,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/007811452/2096.jpg
5406,7811452,3372.jpg,FALSE,TRUE,781145201,C48348,ROUND,GG771,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/007811452/3372.jpg
5407,124961283,2176.jpg,FALSE,FALSE,12496128302,C48343,HEXAGON (6 SIDED),N2,ORANGE,Suboxone 2/0.5 Sublingual Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/124961283/2176.jpg
5408,124961283,627.jpg,FALSE,FALSE,12496128302,C48343,HEXAGON (6 SIDED),N2,ORANGE,Suboxone 2/0.5 Sublingual Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/124961283/627.jpg
5409,937364,4880.jpg,FALSE,TRUE,93736498,C48345,OVAL,93;7364,GREEN,losartan potassium 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937364/4880.jpg
5410,937364,24.jpg,FALSE,TRUE,93736498,C48345,OVAL,93;7364,GREEN,losartan potassium 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937364/24.jpg
5411,937364,4799.jpg,FALSE,FALSE,93736498,C48345,OVAL,93;7364,GREEN,losartan potassium 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937364/4799.jpg
5412,937364,1645.jpg,FALSE,TRUE,93736498,C48345,OVAL,93;7364,GREEN,losartan potassium 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937364/1645.jpg
5413,937364,557.jpg,FALSE,TRUE,93736498,C48345,OVAL,93;7364,GREEN,losartan potassium 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937364/557.jpg
